,prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
6064,71242,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,FR,54.8878,5.0,4.8,Average,4.2,3.6
6065,71264,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,FR,54.8878,2.0,4.5,Easy,4.5,3.5
6066,71248,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,FR,36.5878,6.0,4.2,Easy,4.5,3.4
6067,71247,blah,blahblah,DIMENSIONS™,7-14,119,Harry Potter™ Team Pack,FR,30.4878,4.0,5.0,Easy,5.0,4.3
6068,71246,blah,blahblah,DIMENSIONS™,7-14,96,Adventure Time™ Team Pack,FR,30.4878,3.0,5.0,Easy,4.7,4.0
6069,71346,blah,blahblah,DIMENSIONS™,7-14,93,The Powerpuff Girls™ Team Pack,FR,30.4878,,,nan,,
6070,71245,blah,blahblah,DIMENSIONS™,7-14,102,Adventure Time™ Level Pack,FR,30.4878,4.0,4.8,Very Easy,4.5,4.0
6071,71255,blah,blahblah,DIMENSIONS™,7-14,105,Teen Titans Go!™ Team Pack,FR,30.4878,2.0,3.5,Easy,4.0,3.5
6072,71349,blah,blahblah,DIMENSIONS™,7-14,56,Beetlejuice™ Fun Pack,FR,18.2878,1.0,5.0,Easy,5.0,5.0
6073,71344,blah,blahblah,DIMENSIONS™,7-14,57,Excalibur Batman™ Fun Pack,FR,18.2878,1.0,5.0,Average,5.0,5.0
6074,71343,blah,blahblah,DIMENSIONS™,7-14,56,The Powerpuff Girls™ Fun Pack,FR,18.2878,1.0,4.0,Easy,5.0,5.0
6075,71251,blah,blahblah,DIMENSIONS™,7-14,73,A-Team™ Fun Pack,FR,18.2878,3.0,3.7,Easy,4.3,4.0
6076,71217,blah,blahblah,DIMENSIONS™,7-14,45,Zane Fun Pack,FR,18.2878,8.0,3.6,Easy,4.0,3.5
6077,71287,blah,blahblah,DIMENSIONS™,7-14,56,Teen Titans Go!™ Fun Pack,FR,18.2878,,,nan,,
6078,71286,blah,blahblah,DIMENSIONS™,7-14,55,Knight Rider™ Fun Pack,FR,18.2878,3.0,4.0,Easy,4.0,3.7
6079,71221,blah,blahblah,DIMENSIONS™,7-14,38,Wicked Witch™ Fun Pack,FR,18.2878,7.0,4.1,Easy,4.3,3.7
6080,71040,blah,blahblah,Disney™,16+,4080,The Disney Castle,FR,426.9878,171.0,4.5,Challenging,4.7,4.5
6081,71042,blah,blahblah,Disney™,14+,2294,Silent Mary,FR,268.3878,52.0,3.3,Average,4.5,4.3
6082,41154,blah,blahblah,Disney™,6-12,585,Cinderella's Dream Castle,FR,103.6878,3.0,4.3,Challenging,4.3,3.3
6083,41148,blah,blahblah,Disney™,6-12,701,Elsa's Magical Ice Palace,FR,93.9278,5.0,4.0,Average,4.0,3.8
6084,41153,blah,blahblah,Disney™,6-12,380,Ariel's Royal Celebration Boat,FR,67.0878,3.0,4.3,Average,4.3,3.3
6085,41146,blah,blahblah,Disney™,6-12,350,Cinderella's Enchanted Evening,FR,54.8878,4.0,4.3,Average,4.8,4.3
6086,41150,blah,blahblah,Disney™,6-12,307,Moana’s Ocean Voyage,FR,48.7878,3.0,4.7,Easy,4.7,4.7
6087,10744,blah,blahblah,Juniors,4-7,191,Thunder Hollow Crazy 8 Race,FR,48.7878,2.0,5.0,Average,5.0,4.5
6088,41152,blah,blahblah,Disney™,6-12,322,Sleeping Beauty's Fairytale Castle,FR,48.7878,3.0,4.7,Easy,4.3,4.3
6089,41145,blah,blahblah,Disney™,5-12,222,Ariel and the Magical Spell,FR,40.2478,2.0,5.0,Average,5.0,4.5
6090,10743,blah,blahblah,Juniors,4-7,116,Smokey's Garage,FR,36.5878,2.0,5.0,Easy,4.5,5.0
6091,10736,blah,blahblah,Juniors,4-7,94,Anna & Elsa's Frozen Playground,FR,36.5878,3.0,4.7,Average,4.7,4.7
6092,10742,blah,blahblah,Juniors,4-7,95,Willy's Butte Speed Training,FR,29.2678,2.0,2.5,Easy,3.0,3.0
6093,41155,blah,blahblah,Disney™,5-12,125,Elsa's Market Adventure,FR,24.3878,,,nan,,
6094,41151,blah,blahblah,Disney™,5-12,104,Mulan's Training Day,FR,18.2878,1.0,5.0,Average,5.0,5.0
6095,10730,blah,blahblah,Juniors,4-7,47,Lightning McQueen Speed Launcher,FR,13.4078,8.0,3.9,Very Easy,4.0,3.9
6096,10733,blah,blahblah,Juniors,4-7,62,Mater's Junkyard,FR,13.4078,3.0,4.3,Easy,4.7,5.0
6097,10732,blah,blahblah,Juniors,4-7,75,Guido and Luigi's Pit Stop,FR,13.4078,1.0,5.0,nan,5.0,5.0
6098,10731,blah,blahblah,Juniors,4-7,59,Cruz Ramirez Race Simulator,FR,13.4078,3.0,4.3,Easy,5.0,4.3
6099,40307,blah,blahblah,Disney™,6+,115,Castle Interior Kit,FR,12.1878,1.0,4.0,Easy,5.0,4.0
6100,40388,blah,blahblah,Disney™,6+,80,Mini-Doll Dress-Up Kit,FR,12.1878,1.0,5.0,Easy,5.0,5.0
6101,10880,blah,blahblah,DUPLO®,2-5,22,T. rex Tower,FR,36.5878,,,nan,,
6102,10879,blah,blahblah,DUPLO®,2-5,24,Gentle Giants Petting Zoo,FR,24.3878,1.0,,nan,5.0,
6103,10508,blah,blahblah,DUPLO®,2-5,134,Deluxe Train Set,FR,146.3878,22.0,4.6,Average,4.1,3.7
6104,10840,blah,blahblah,DUPLO®,2-5,106,Big Fair,FR,121.9878,1.0,4.0,Easy,5.0,4.0
6105,10805,blah,blahblah,DUPLO®,2-5,163,Around the World,FR,121.9878,8.0,4.9,Easy,5.0,4.8
6106,10813,blah,blahblah,DUPLO®,2-5,67,Big Construction Site,FR,79.28779999999998,1.0,5.0,Average,5.0,5.0
6107,10836,blah,blahblah,DUPLO®,2-5,98,Town Square,FR,79.28779999999998,,,nan,,
6108,10507,blah,blahblah,DUPLO®,2-5,52,My First Train Set,FR,73.1878,11.0,4.9,Easy,4.7,4.4
6109,10869,blah,blahblah,DUPLO®,2-5,104,Farm Adventures,FR,73.1878,,,nan,,
6110,10841,blah,blahblah,DUPLO®,2-5,61,Fun Family Fair,FR,60.9878,,,nan,,
6111,10846,blah,blahblah,DUPLO®,2-5,28,Flo's Café,FR,60.9878,3.0,5.0,Easy,5.0,4.5
6112,10864,blah,blahblah,DUPLO®,2-5,71,Large Playground Brick Box,FR,60.9878,,,nan,,
6113,10835,blah,blahblah,DUPLO®,2-5,69,Family House,FR,54.8878,,,nan,,
6114,10844,blah,blahblah,DUPLO®,2-5,70,Minnie Mouse Bow-tique,FR,48.7878,,,nan,,
6115,10854,blah,blahblah,DUPLO®,2-5,120,LEGO® DUPLO® Creative Box,FR,46.3478,,,nan,,
6116,10827,blah,blahblah,DUPLO®,2-5,48,Mickey & Friends Beach House,FR,42.6878,3.0,5.0,Very Easy,5.0,5.0
6117,10834,blah,blahblah,DUPLO®,2-5,57,Pizzeria,FR,36.5878,2.0,5.0,Average,5.0,5.0
6118,10823,blah,blahblah,DUPLO®,2-5,28,Batwing Adventure,FR,36.5878,3.0,4.3,Average,4.3,3.3
6119,10857,blah,blahblah,DUPLO®,2-5,31,Piston Cup Race,FR,36.5878,1.0,5.0,Easy,5.0,4.0
6120,10839,blah,blahblah,DUPLO®,2-5,32,Shooting Gallery,FR,36.5878,,,nan,,
6121,10863,blah,blahblah,DUPLO®,1½-3,34,My First Animal Brick Box,FR,36.5878,,,nan,,
6122,10876,blah,blahblah,DUPLO®,2-5,38,Spider-Man & Hulk Adventures,FR,36.5878,,,nan,,
6123,10868,blah,blahblah,DUPLO®,2-5,59,Farm Pony Stable,FR,36.5878,,,nan,,
6124,10878,blah,blahblah,DUPLO®,2-5,37,Rapunzel´s Tower,FR,36.5878,1.0,5.0,Very Easy,5.0,5.0
6125,10572,blah,blahblah,DUPLO®,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,FR,36.5878,4.0,4.8,Very Easy,5.0,4.0
6126,10597,blah,blahblah,DUPLO®,2-5,24,Mickey & Minnie Birthday Parade,FR,32.9278,4.0,5.0,Easy,4.8,4.7
6127,10592,blah,blahblah,DUPLO®,2-5,26,Fire Truck,FR,30.4878,2.0,5.0,Very Easy,5.0,5.0
6128,10845,blah,blahblah,DUPLO®,1½-3,24,My First Carousel,FR,30.4878,6.0,2.2,Average,2.2,3.2
6129,10865,blah,blahblah,DUPLO®,1½-5,70,Fun Creations,FR,30.4878,,,nan,,
6130,10871,blah,blahblah,DUPLO®,2-5,29,Airport,FR,30.4878,,,nan,,
6131,10847,blah,blahblah,DUPLO®,1½-3,23,Number Train,FR,24.3878,5.0,5.0,Easy,5.0,4.8
6132,10812,blah,blahblah,DUPLO®,2-5,26,Truck & Tracked Excavator,FR,24.3878,2.0,5.0,Average,5.0,5.0
6133,10816,blah,blahblah,DUPLO®,1½-5,36,My First Cars and Trucks,FR,24.3878,6.0,4.8,Easy,5.0,4.7
6134,10833,blah,blahblah,DUPLO®,2-5,39,Preschool,FR,24.3878,2.0,5.0,Average,5.0,5.0
6135,10867,blah,blahblah,DUPLO®,2-5,26,Farmers' Market,FR,24.3878,,,nan,,
6136,10848,blah,blahblah,DUPLO®,1½-3,80,My First Bricks,FR,24.3878,,,nan,,
6137,10856,blah,blahblah,DUPLO®,2-5,23,Mater´s Shed,FR,24.3878,1.0,5.0,Easy,5.0,5.0
6138,10818,blah,blahblah,DUPLO®,1½-5,29,My First Truck,FR,24.3878,,,nan,,
6139,10877,blah,blahblah,DUPLO®,2-5,19,Belle´s Tea Party,FR,24.3878,1.0,3.0,nan,4.0,4.0
6140,10861,blah,blahblah,DUPLO®,1½-3,28,My First Emotions,FR,24.3878,,,nan,,
6141,10843,blah,blahblah,DUPLO®,2-5,15,Mickey Racer,FR,18.2878,,,nan,,
6142,10832,blah,blahblah,DUPLO®,2-5,19,Birthday Picnic,FR,18.2878,,,nan,,
6143,10809,blah,blahblah,DUPLO®,2-5,15,Police Patrol,FR,18.2878,1.0,3.0,Easy,4.0,3.0
6144,10862,blah,blahblah,DUPLO®,1½-3,41,My First Celebration,FR,18.2878,,,nan,,
6145,2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,FR,15.8478,15.0,4.4,Easy,4.0,3.3
6146,10870,blah,blahblah,DUPLO®,2-5,16,Farm Animals,FR,12.1878,,,nan,,
6147,10838,blah,blahblah,DUPLO®,2-5,15,Family Pets,FR,12.1878,2.0,5.0,Very Easy,5.0,5.0
6148,10858,blah,blahblah,DUPLO®,1½-3,18,My First Puzzle Pets,FR,12.1878,,,nan,,
6149,10851,blah,blahblah,DUPLO®,1½-3,6,My First Bus,FR,6.0878000000000005,,,nan,,
6150,10859,blah,blahblah,DUPLO®,1½-3,6,My First Ladybug,FR,6.0878000000000005,,,nan,,
6151,10860,blah,blahblah,DUPLO®,1½-3,6,My First Race Car,FR,6.0878000000000005,,,nan,,
6152,41194,blah,blahblah,Elves,9-12,646,Noctura's Tower & the Earth Fox Rescue,FR,79.28779999999998,2.0,5.0,nan,4.5,3.0
6153,41193,blah,blahblah,Elves,8-12,451,Aira & the Song of the Wind Dragon,FR,54.8878,2.0,4.5,Average,5.0,4.5
6154,41192,blah,blahblah,Elves,8-12,360,Azari & the Fire Lion Capture,FR,40.2478,2.0,4.0,Average,4.0,3.5
6155,41191,blah,blahblah,Elves,7-12,205,Naida & the Water Turtle Ambush,FR,30.4878,2.0,5.0,Average,5.0,5.0
6156,41190,blah,blahblah,Elves,7-12,149,Emily Jones & the Eagle Getaway,FR,18.2878,2.0,5.0,Easy,5.0,5.0
6157,41188,blah,blahblah,Elves,8-12,695,Breakout from the Goblin King's Fortress,FR,91.4878,1.0,,nan,5.0,
6158,41187,blah,blahblah,Elves,8-12,460,Rosalyn's Healing Hideout,FR,60.9878,6.0,4.5,Average,4.3,4.2
6159,41183,blah,blahblah,Elves,8-12,339,The Goblin King's Evil Dragon,FR,36.5878,8.0,4.3,Average,4.3,4.4
6160,41186,blah,blahblah,Elves,7-12,145,Azari & the Goblin Forest Escape,FR,24.3878,2.0,5.0,Average,5.0,3.5
6161,41318,blah,blahblah,Friends,7-12,871,Heartlake Hospital,FR,121.9878,4.0,5.0,Average,4.8,4.0
6162,41130,blah,blahblah,Friends,8-12,1124,Amusement Park Roller Coaster,FR,121.9878,17.0,4.8,Average,4.8,4.5
6163,41317,blah,blahblah,Friends,7-12,603,Sunshine Catamaran,FR,91.4878,2.0,5.0,Challenging,4.5,5.0
6164,41314,blah,blahblah,Friends,6-12,622,Stephanie's House,FR,91.4878,8.0,4.6,Average,4.1,3.3
6165,41340,blah,blahblah,Friends,6-12,722,Friendship House,FR,91.4878,7.0,4.6,Average,4.1,4.0
6166,41126,blah,blahblah,Friends,6-12,575,Heartlake Riding Club,FR,79.28779999999998,5.0,5.0,Average,5.0,5.0
6167,41324,blah,blahblah,Friends,8-12,585,Snow Resort Ski Lift,FR,73.1878,3.0,3.3,Average,3.7,3.7
6168,41339,blah,blahblah,Friends,7-12,488,Mia's Camper Van,FR,67.0878,,,nan,,
6169,41313,blah,blahblah,Friends,6-12,589,Heartlake Summer Pool,FR,60.9878,6.0,4.8,Easy,4.5,4.0
6170,41338,blah,blahblah,Friends,6-12,460,Stephanie's Sports Arena,FR,54.8878,1.0,4.0,Average,4.0,1.0
6171,41323,blah,blahblah,Friends,7-12,402,Snow Resort Chalet,FR,48.7878,4.0,5.0,Average,5.0,4.5
6172,41320,blah,blahblah,Friends,6-12,370,Heartlake Frozen Yogurt Shop,FR,48.7878,,,nan,,
6173,41325,blah,blahblah,Friends,6-12,326,Heartlake City Playground,FR,48.7878,3.0,4.0,Challenging,3.7,3.0
6174,41336,blah,blahblah,Friends,6-12,378,Emma's Art Café,FR,40.2478,3.0,4.7,Average,2.7,3.3
6175,41335,blah,blahblah,Friends,6-12,351,Mia's Tree House,FR,36.5878,2.0,5.0,Challenging,5.0,5.0
6176,41322,blah,blahblah,Friends,6-12,307,Snow Resort Ice Rink,FR,36.5878,2.0,5.0,Average,4.5,4.5
6177,41316,blah,blahblah,Friends,6-12,309,Andrea's Speedboat Transporter,FR,36.5878,1.0,5.0,Easy,5.0,5.0
6178,41311,blah,blahblah,Friends,6-12,289,Heartlake Pizzeria,FR,36.5878,7.0,3.8,Easy,4.1,3.7
6179,41334,blah,blahblah,Friends,6-12,229,Andrea's Park Performance,FR,32.9278,1.0,5.0,Average,5.0,5.0
6180,41319,blah,blahblah,Friends,6-12,246,Snow Resort Hot Chocolate Van,FR,30.4878,3.0,5.0,Easy,4.0,4.0
6181,41333,blah,blahblah,Friends,6-12,223,Olivia's Mission Vehicle,FR,24.3878,1.0,5.0,nan,5.0,5.0
6182,41332,blah,blahblah,Friends,6-12,210,Emma's Art Stand,FR,24.3878,,,nan,,
6183,10749,blah,blahblah,Juniors,4-7,115,Mia's Organic Food Market,FR,24.3878,,,nan,,
6184,41315,blah,blahblah,Friends,6-12,186,Heartlake Surf Shop,FR,24.3878,4.0,5.0,Easy,4.5,4.8
6185,41330,blah,blahblah,Friends,6-12,119,Stephanie's Soccer Practice,FR,18.2878,,,nan,,
6186,41329,blah,blahblah,Friends,6-12,163,Olivia's Deluxe Bedroom,FR,18.2878,1.0,5.0,Easy,4.0,2.0
6187,40171,blah,blahblah,Friends,6+,249,LEGO® Friends Buildable Hedgehog Storage,FR,15.8478,2.0,5.0,Average,5.0,5.0
6188,10748,blah,blahblah,Juniors,4-7,67,Emma's Pet Party,FR,12.1878,2.0,5.0,Very Easy,5.0,4.0
6189,41328,blah,blahblah,Friends,6-12,95,Stephanie's Bedroom,FR,12.1878,2.0,4.5,Easy,5.0,5.0
6190,41327,blah,blahblah,Friends,6-12,86,Mia's Bedroom,FR,12.1878,3.0,2.3,Average,3.0,2.7
6191,75827,blah,blahblah,Ghostbusters™,16+,4634,Firehouse Headquarters,FR,475.7878,130.0,4.7,Challenging,4.8,4.7
6192,21313,blah,blahblah,Ideas,12+,962,Ship in a Bottle,FR,85.3878,83.0,3.7,Average,4.5,4.2
6193,21310,blah,blahblah,Ideas,12+,2049,Old Fishing Store,FR,195.1878,79.0,4.8,Average,5.0,4.7
6194,21309,blah,blahblah,Ideas,14+,1969,LEGO® NASA Apollo Saturn V,FR,146.3878,367.0,4.6,Challenging,4.9,4.9
6195,21308,blah,blahblah,Ideas,9+,496,Adventure Time™,FR,60.9878,23.0,3.6,Easy,3.3,2.7
6196,21312,blah,blahblah,Ideas,10+,231,Women of NASA,FR,36.5878,33.0,4.4,Easy,4.6,4.5
6197,21314,blah,blahblah,Ideas,10+,230,TRON: Legacy,FR,42.6878,30.0,4.1,Easy,4.4,3.7
6198,10760,blah,blahblah,Juniors,4-7,149,Underminer Bank Heist,FR,40.2478,,,nan,,
6199,10757,blah,blahblah,Juniors,4-7,85,Raptor Rescue Truck,FR,36.5878,,,nan,,
6200,10759,blah,blahblah,Juniors,4-7,95,Elastigirl's Rooftop Pursuit,FR,32.9278,,,nan,,
6201,10756,blah,blahblah,Juniors,4-7,84,Pteranodon Escape,FR,30.4878,,,nan,,
6202,10745,blah,blahblah,Juniors,5-8,266,Florida 500 Final Race,FR,67.0878,1.0,5.0,Challenging,5.0,5.0
6203,10734,blah,blahblah,Juniors,4-7,175,Demolition Site,FR,40.2478,2.0,5.0,nan,5.0,4.0
6204,10754,blah,blahblah,Juniors,4-7,125,Spider-Man vs. Scorpion Street Showdown,FR,30.4878,1.0,5.0,nan,4.0,4.0
6205,10746,blah,blahblah,Juniors,4-7,100,Mia's Farm Suitcase,FR,29.2678,2.0,5.0,Easy,5.0,4.5
6206,10740,blah,blahblah,Juniors,4-7,110,Fire Patrol Suitcase,FR,29.2678,1.0,,Easy,4.0,
6207,10739,blah,blahblah,Juniors,4-7,108,Shark Attack,FR,24.3878,2.0,4.5,Easy,4.5,4.0
6208,10755,blah,blahblah,Juniors,4-7,131,Zane's Ninja Boat Pursuit,FR,24.3878,,,nan,,
6209,10737,blah,blahblah,Juniors,4-7,63,Batman™ vs. Mr. Freeze™,FR,18.2878,2.0,4.0,Easy,4.5,4.0
6210,10738,blah,blahblah,Juniors,4-7,67,Snow White's Forest Cottage,FR,18.2878,2.0,5.0,Average,5.0,5.0
6211,10758,blah,blahblah,Juniors,4-7,150,T. rex Breakout,FR,60.9878,,,nan,,
6212,10761,blah,blahblah,Juniors,4-7,178,The Great Home Escape,FR,42.6878,,,nan,,
6213,75930,blah,blahblah,Indoraptor Rampage at Lockwood Estate,8-12,1019,Indoraptor Rampage at Lockwood Estate,FR,170.7878,2.0,5.0,Easy,5.0,4.0
6214,75929,blah,blahblah,Carnotaurus Gyrosphere Escape,7-12,577,Carnotaurus Gyrosphere Escape,FR,109.7878,1.0,,nan,5.0,
6215,75933,blah,blahblah,T. rex Transport,7-12,609,T. rex Transport,FR,91.4878,,,nan,,
6216,75932,blah,blahblah,Jurassic Park Velociraptor Chase,6-12,360,Jurassic Park Velociraptor Chase,FR,60.9878,4.0,4.8,Average,5.0,4.3
6217,75931,blah,blahblah,Dilophosaurus Outpost Attack,7-12,289,Dilophosaurus Outpost Attack,FR,60.9878,1.0,3.0,Easy,4.0,3.0
6218,75928,blah,blahblah,Blue's Helicopter Pursuit,7-12,397,Blue's Helicopter Pursuit,FR,60.9878,,,nan,,
6219,75927,blah,blahblah,Stygimoloch Breakout,6-12,222,Stygimoloch Breakout,FR,48.7878,2.0,4.5,Average,5.0,4.5
6220,75926,blah,blahblah,Pteranodon Chase,6-12,126,Pteranodon Chase,FR,30.4878,1.0,3.0,Easy,4.0,2.0
6221,76105,blah,blahblah,Marvel Super Heroes,14+,1363,The Hulkbuster: Ultron Edition,FR,170.7878,52.0,3.2,Average,3.8,4.0
6222,76108,blah,blahblah,Marvel Super Heroes,8-14,1004,Sanctum Sanctorum Showdown,FR,134.18779999999998,7.0,4.8,Average,5.0,4.8
6223,76107,blah,blahblah,Marvel Super Heroes,8-14,674,Thanos: Ultimate Battle,FR,103.6878,17.0,4.9,Average,4.7,4.2
6224,76103,blah,blahblah,Marvel Super Heroes,7-14,416,Corvus Glaive Thresher Attack,FR,48.7878,3.0,3.7,Average,4.0,3.7
6225,76104,blah,blahblah,Marvel Super Heroes,7-14,375,The Hulkbuster Smash-Up,FR,42.6878,13.0,4.7,Easy,4.8,4.7
6226,76102,blah,blahblah,Marvel Super Heroes,6-12,223,Thor's Weapon Quest,FR,30.4878,10.0,4.4,Easy,4.4,4.9
6227,76101,blah,blahblah,Marvel Super Heroes,6-12,124,Outrider Dropship Attack,FR,18.2878,13.0,4.2,Easy,4.8,4.8
6228,76078,blah,blahblah,Marvel Super Heroes,7-14,375,Hulk vs. Red Hulk,FR,79.28779999999998,7.0,4.1,Easy,3.7,2.3
6229,76088,blah,blahblah,Marvel Super Heroes,7-14,492,Thor vs. Hulk: Arena Clash,FR,73.1878,6.0,4.7,Average,4.3,4.0
6230,76084,blah,blahblah,Marvel Super Heroes,7-14,400,The Ultimate Battle for Asgard,FR,67.0878,6.0,4.8,Easy,4.3,4.5
6231,76083,blah,blahblah,Marvel Super Heroes,7-14,375,Beware the Vulture,FR,52.4478,23.0,4.4,Average,4.6,3.9
6232,76100,blah,blahblah,Marvel Super Heroes,7-14,358,Royal Talon Fighter Attack,FR,42.6878,7.0,4.7,Average,4.7,4.8
6233,76077,blah,blahblah,Marvel Super Heroes,7-14,377,Iron Man: Detroit Steel Strikes,FR,42.6878,10.0,4.8,Easy,4.6,4.3
6234,76082,blah,blahblah,Marvel Super Heroes,6-12,185,ATM Heist Battle,FR,32.9278,9.0,3.9,Easy,3.9,4.2
6235,76099,blah,blahblah,Marvel Super Heroes,6-12,229,Rhino Face-Off by the Mine,FR,32.9278,6.0,4.4,Easy,4.7,5.0
6236,76076,blah,blahblah,Marvel Super Heroes,6-12,160,Captain America Jet Pursuit,FR,30.4878,10.0,3.9,Easy,3.7,3.9
6237,76091,blah,blahblah,Marvel Super Heroes,5-12,79,Mighty Micros: Thor vs. Loki,FR,12.1878,2.0,3.5,Easy,3.5,3.0
6238,76090,blah,blahblah,Marvel Super Heroes,5-12,86,Mighty Micros: Star-Lord vs. Nebula,FR,12.1878,,,nan,,
6239,76089,blah,blahblah,Marvel Super Heroes,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,FR,12.1878,,,nan,,
6240,31313,blah,blahblah,MINDSTORMS®,10+,601,LEGO® MINDSTORMS® EV3,FR,451.3878,38.0,4.4,Challenging,4.3,3.7
6241,45500,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Intelligent Brick,FR,243.9878,1.0,5.0,Average,4.0,3.0
6242,45501,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Rechargeable DC Battery,FR,121.9878,6.0,4.0,Very Easy,4.3,3.0
6243,45505,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Gyro Sensor,FR,42.6878,,,nan,,
6244,45504,blah,blahblah,MINDSTORMS®,10+,1,EV3 Ultrasonic Sensor,FR,42.6878,4.0,3.0,Challenging,3.5,4.0
6245,45506,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Color Sensor,FR,42.6878,1.0,5.0,Very Easy,5.0,5.0
6246,45509,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Infrared Sensor,FR,42.6878,,,nan,,
6247,45508,blah,blahblah,MINDSTORMS®,10+,1,EV3 Infrared Beacon,FR,42.6878,3.0,5.0,Average,5.0,3.3
6248,45517,blah,blahblah,MINDSTORMS®,8+,1,Transformer 10V DC,FR,36.5878,2.0,5.0,Very Easy,4.0,2.5
6249,45502,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Large Servo Motor,FR,36.5878,2.0,5.0,nan,5.0,5.0
6250,45503,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Medium Servo Motor,FR,30.4878,1.0,5.0,Easy,5.0,
6251,45507,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Touch Sensor,FR,24.3878,,,nan,,
6252,9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,FR,21.35,13.0,3.8,Very Easy,3.8,3.5
6253,45514,blah,blahblah,MINDSTORMS®,10-21,7,EV3 Cable Pack,FR,18.2878,,,nan,,
6254,21137,blah,blahblah,Minecraft™,12+,2863,The Mountain Cave,FR,329.3878,11.0,4.3,Challenging,4.5,4.2
6255,21136,blah,blahblah,Minecraft™,8+,1122,The Ocean Monument,FR,146.3878,2.0,5.0,Easy,5.0,4.0
6256,21134,blah,blahblah,Minecraft™,8+,729,The Waterfall Base,FR,115.88779999999998,7.0,4.0,Average,4.1,3.7
6257,21135,blah,blahblah,Minecraft™,8+,717,The Crafting Box 2.0,FR,91.4878,1.0,5.0,Challenging,5.0,5.0
6258,21144,blah,blahblah,Minecraft™,8+,549,The Farm Cottage,FR,79.28779999999998,4.0,4.7,Easy,4.8,4.3
6259,21143,blah,blahblah,Minecraft™,8+,470,The Nether Portal,FR,67.0878,1.0,5.0,Average,5.0,5.0
6260,21142,blah,blahblah,Minecraft™,8+,278,The Polar Igloo,FR,54.8878,,,nan,,
6261,21130,blah,blahblah,Minecraft™,8+,387,The Nether Railway,FR,48.7878,6.0,4.2,Easy,4.7,4.2
6262,21129,blah,blahblah,Minecraft™,8+,247,The Mushroom Island,FR,25.6078,5.0,5.0,Average,4.6,4.8
6263,21140,blah,blahblah,Minecraft™,7-14,198,The Chicken Coop,FR,24.3878,4.0,4.5,Average,4.5,5.0
6264,21141,blah,blahblah,Minecraft™,7-14,241,The Zombie Cave,FR,24.3878,2.0,5.0,Average,5.0,4.5
6265,21123,blah,blahblah,Minecraft™,8+,208,The Iron Golem,FR,24.3878,16.0,4.4,Easy,4.6,4.4
6266,21139,blah,blahblah,Minecraft™,6-14,84,The Nether Fight,FR,18.2878,,,nan,,
6267,21138,blah,blahblah,Minecraft™,6-14,69,The Melon Farm,FR,18.2878,4.0,5.0,Easy,4.3,2.7
6268,71020,blah,blahblah,Minifigures,5+,8,THE LEGO® BATMAN MOVIE Series 2,FR,4.8678,13.0,4.3,Very Easy,4.8,4.0
6269,71021,blah,blahblah,Minifigures,5+,7,Series 18: Party,FR,4.8678,14.0,4.5,Very Easy,4.6,4.3
6270,70357,blah,blahblah,NEXO KNIGHTS™,9-14,1426,Knighton Castle,FR,158.58780000000004,5.0,2.0,Challenging,2.6,1.8
6271,72006,blah,blahblah,NEXO KNIGHTS™,8-14,604,Axl's Rolling Arsenal,FR,79.28779999999998,3.0,4.3,Challenging,4.0,4.0
6272,72005,blah,blahblah,NEXO KNIGHTS™,8-14,569,Aaron's X-bow,FR,67.0878,,,nan,,
6273,72004,blah,blahblah,NEXO KNIGHTS™,8-14,506,Tech Wizard Showdown,FR,54.8878,3.0,5.0,Average,5.0,5.0
6274,72003,blah,blahblah,NEXO KNIGHTS™,8-14,369,Berserker Bomber,FR,36.5878,,,nan,,
6275,72002,blah,blahblah,NEXO KNIGHTS™,7-14,191,Twinfector,FR,24.3878,1.0,4.0,Easy,5.0,3.0
6276,72001,blah,blahblah,NEXO KNIGHTS™,7-14,217,Lance's Hover Jouster,FR,24.3878,,,nan,,
6277,70620,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,16+,4867,NINJAGO® City,FR,365.9878,88.0,4.8,Challenging,4.9,4.8
6278,70618,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,2295,Destiny's Bounty,FR,201.2878,52.0,4.7,Challenging,4.9,4.8
6279,70617,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,1403,Temple of The Ultimate Ultimate Weapon,FR,136.62779999999998,15.0,4.5,Average,4.8,4.8
